"","Sample","Year","Season","Region","Harvest","ReefID","Collection","Shell","Class","Fishery","Pre.Fishery","Recruit"
"14655","W15",2015,"Winter","Matanzas River","Yes","CO","W15COR17",35.9,"Pre-Fishery",0,1,0
"14656","W15",2015,"Winter","Salt Run","No","SR7","W15SR7R12",35.9,"Pre-Fishery",0,1,0
"14657","W15",2015,"Winter","Salt Run","No","SR7","W15SR7R12",35.9,"Pre-Fishery",0,1,0
"14658","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R5",35.9,"Pre-Fishery",0,1,0
"14659","W16",2016,"Winter","Matanzas River","No","FM631","W16FM631R6",35.9,"Pre-Fishery",0,1,0
"14660","W16",2016,"Winter","Matanzas River","Yes","FM40","W16FM40R43",35.9,"Pre-Fishery",0,1,0
"14661","W16",2016,"Winter","Matanzas River","Yes","FM32","W16FM32R16",35.9,"Pre-Fishery",0,1,0
"14662","W16",2016,"Winter","Tolomato River","No","TR220","W16TR220R9",35.9,"Pre-Fishery",0,1,0
"14663","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR2",35.9,"Pre-Fishery",0,1,0
"14664","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR2",35.9,"Pre-Fishery",0,1,0
"14665","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R10",35.9,"Pre-Fishery",0,1,0
"14666","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R9",35.9,"Pre-Fishery",0,1,0
"14667","W16",2016,"Winter","Matanzas River","No","FM31","W16FM31R20",35.9,"Pre-Fishery",0,1,0
"14668","W16",2016,"Winter","Matanzas River","No","FM788","W16FM788R5",35.9,"Pre-Fishery",0,1,0
"14669","S15",2015,"Summer","Matanzas River","No","BBNR1","S15BBNR1R5",36,"Pre-Fishery",0,1,0
"14670","S15",2015,"Summer","Matanzas River","No","BBNR1","S15BBNR1R5",36,"Pre-Fishery",0,1,0
"14671","S15",2015,"Summer","Matanzas River","Yes","FM3A","S15FM3R2",36,"Pre-Fishery",0,1,0
"14672","S15",2015,"Summer","Salt Run","No","SR1","S15SR1R12",36,"Pre-Fishery",0,1,0
"14673","S15",2015,"Summer","Tolomato River","No","TR10","S15TR10R0",36,"Pre-Fishery",0,1,0
"14674","S15",2015,"Summer","Tolomato River","Yes","TR2A","S15TR2R10",36,"Pre-Fishery",0,1,0
"14675","S16",2016,"Summer","Matanzas River","Yes","FM125","S16FM125R1",36,"Pre-Fishery",0,1,0
"14676","S16",2016,"Summer","Matanzas River","Yes","FM125","S16FM125R1",36,"Pre-Fishery",0,1,0
"14677","S16",2016,"Summer","Matanzas River","Yes","FM125","S16FM125R1",36,"Pre-Fishery",0,1,0
"14678","S16",2016,"Summer","Matanzas River","Yes","FM290","S16FM290R7",36,"Pre-Fishery",0,1,0
"14679","S16",2016,"Summer","Salt Run","No","SR71","S16SR71R13",36,"Pre-Fishery",0,1,0
"14680","S16",2016,"Summer","Salt Run","No","SR71","S16SR71R2",36,"Pre-Fishery",0,1,0
"14681","S16",2016,"Summer","Matanzas River","Yes","FM390","S16FM390R4",36,"Pre-Fishery",0,1,0
"14682","S16",2016,"Summer","Matanzas River","Yes","FM494","S16FM494R2",36,"Pre-Fishery",0,1,0
"14683","S16",2016,"Summer","Matanzas River","Yes","FM494","S16FM494R6",36,"Pre-Fishery",0,1,0
"14684","S16",2016,"Summer","Salt Run","No","SR80","S16SR80R15",36,"Pre-Fishery",0,1,0
"14685","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R25",36,"Pre-Fishery",0,1,0
"14686","W15",2015,"Winter","Matanzas River","Yes","FM4","W15FM4R25",36,"Pre-Fishery",0,1,0
"14687","W15",2015,"Winter","Matanzas River","No","MC2","W15MC2R27",36,"Pre-Fishery",0,1,0
"14688","W15",2015,"Winter","Salt Run","Yes","SR2","W15SR2R50",36,"Pre-Fishery",0,1,0
"14689","W15",2015,"Winter","Salt Run","Yes","SR6","W15SR6R29",36,"Pre-Fishery",0,1,0
"14690","W16",2016,"Winter","Tolomato River","Yes","TR78","W16TR78R5",36,"Pre-Fishery",0,1,0
"14691","W16",2016,"Winter","Matanzas River","Yes","FM40","W16FM40R37",36,"Pre-Fishery",0,1,0
"14692","W16",2016,"Winter","Tolomato River","No","TR220","W16TR220R9",36,"Pre-Fishery",0,1,0
"14693","W16",2016,"Winter","Matanzas River","Yes","FM46","W16FM46R18",36,"Pre-Fishery",0,1,0
"14694","W16",2016,"Winter","Matanzas River","Yes","FM46","W16FM46R4",36,"Pre-Fishery",0,1,0
"14695","W16",2016,"Winter","Matanzas River","Yes","FM46","W16FM46R4",36,"Pre-Fishery",0,1,0
"14696","W16",2016,"Winter","Matanzas River","No","FM26","W16FM26R2",36,"Pre-Fishery",0,1,0
"14697","W16",2016,"Winter","Matanzas River","No","FM788","W16FM788R5",36,"Pre-Fishery",0,1,0
"14698","S15",2015,"Summer","Tolomato River","Yes","TR2A","S15TR2R10",36.1,"Pre-Fishery",0,1,0
"14699","S15",2015,"Summer","Matanzas River","Yes","FM4","S15FM4R10",36.1,"Pre-Fishery",0,1,0
"14700","S15",2015,"Summer","Tolomato River","Yes","TR3A","S15TR3AR6",36.1,"Pre-Fishery",0,1,0
"14701","S16",2016,"Summer","Matanzas River","Yes","FM290","S16FM290R11",36.1,"Pre-Fishery",0,1,0
"14702","S16",2016,"Summer","Tolomato River","No","TR627","S16TR627R3",36.1,"Pre-Fishery",0,1,0
"14703","S16",2016,"Summer","Matanzas River","Yes","FM373","S16FM373R3",36.1,"Pre-Fishery",0,1,0
"14704","S16",2016,"Summer","Matanzas River","Yes","FM390","S16FM390R10",36.1,"Pre-Fishery",0,1,0
"14705","S16",2016,"Summer","Matanzas River","Yes","FM494","S16FM494R12",36.1,"Pre-Fishery",0,1,0
"14706","S16",2016,"Summer","Salt Run","No","SR58","S16SR58R14",36.1,"Pre-Fishery",0,1,0
"14707","S16",2016,"Summer","Salt Run","No","SR58","S16SR58R15",36.1,"Pre-Fishery",0,1,0
"14708","W15",2015,"Winter","Matanzas River","Yes","CO","W15COR8",36.1,"Pre-Fishery",0,1,0
"14709","W15",2015,"Winter","Matanzas River","Yes","FM206","W15FM206R14",36.1,"Pre-Fishery",0,1,0
"14710","W15",2015,"Winter","Salt Run","No","SR5","W15SR5R8",36.1,"Pre-Fishery",0,1,0
"14711","W15",2015,"Winter","Salt Run","No","SR1","W15SR1R1",36.1,"Pre-Fishery",0,1,0
"14712","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R5",36.1,"Pre-Fishery",0,1,0
"14713","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R5",36.1,"Pre-Fishery",0,1,0
"14714","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R5",36.1,"Pre-Fishery",0,1,0
"14715","W16",2016,"Winter","Matanzas River","Yes","FM32","W16FM32R1",36.1,"Pre-Fishery",0,1,0
"14716","W16",2016,"Winter","Matanzas River","Yes","FM32","W16FM32R16",36.1,"Pre-Fishery",0,1,0
"14717","W16",2016,"Winter","Matanzas River","No","FM23","W16FM23R12",36.1,"Pre-Fishery",0,1,0
"14718","W16",2016,"Winter","Matanzas River","No","FM23","W16FM23R15",36.1,"Pre-Fishery",0,1,0
"14719","W16",2016,"Winter","Tolomato River","No","TR220","W16TR220R9",36.1,"Pre-Fishery",0,1,0
"14720","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR2",36.1,"Pre-Fishery",0,1,0
"14721","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R10",36.1,"Pre-Fishery",0,1,0
"14722","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R13",36.1,"Pre-Fishery",0,1,0
"14723","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R1",36.1,"Pre-Fishery",0,1,0
"14724","W16",2016,"Winter","Matanzas River","No","FM788","W16FM788R5",36.1,"Pre-Fishery",0,1,0
"14725","W16",2016,"Winter","Matanzas River","No","FM788","W16FM788R5",36.1,"Pre-Fishery",0,1,0
"14726","W16",2016,"Winter","Salt Run","No","SR57","W16SR57R12",36.1,"Pre-Fishery",0,1,0
"14727","W16",2016,"Winter","Salt Run","No","SR57","W16SR57R12",36.1,"Pre-Fishery",0,1,0
"14728","S15",2015,"Summer","Salt Run","No","SR8","S15SR8R10",36.2,"Pre-Fishery",0,1,0
"14729","S15",2015,"Summer","Salt Run","No","SR8","S15SR8R2",36.2,"Pre-Fishery",0,1,0
"14730","S15",2015,"Summer","Tolomato River","No","TR10","S15TR10R7",36.2,"Pre-Fishery",0,1,0
"14731","S15",2015,"Summer","Tolomato River","No","TR16","S15TR16R2",36.2,"Pre-Fishery",0,1,0
"14732","S15",2015,"Summer","Matanzas River","Yes","CO","S15COR12",36.2,"Pre-Fishery",0,1,0
"14733","S16",2016,"Summer","Tolomato River","No","TR209A","S16TR209R35",36.2,"Pre-Fishery",0,1,0
"14734","S16",2016,"Summer","Matanzas River","Yes","FM373","S16FM373R12",36.2,"Pre-Fishery",0,1,0
"14735","S16",2016,"Summer","Matanzas River","Yes","FM368","S16FM368R24",36.2,"Pre-Fishery",0,1,0
"14736","S16",2016,"Summer","Matanzas River","Yes","FM390","S16FM390R10",36.2,"Pre-Fishery",0,1,0
"14737","S16",2016,"Summer","Matanzas River","Yes","FM494","S16FM494R12",36.2,"Pre-Fishery",0,1,0
"14738","S16",2016,"Summer","Matanzas River","Yes","FM494","S16FM494R12",36.2,"Pre-Fishery",0,1,0
"14739","S16",2016,"Summer","Matanzas River","Yes","FM562","S16FM562R0",36.2,"Pre-Fishery",0,1,0
"14740","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R25",36.2,"Pre-Fishery",0,1,0
"14741","W15",2015,"Winter","Matanzas River","Yes","CO","W15COR8",36.2,"Pre-Fishery",0,1,0
"14742","W15",2015,"Winter","Matanzas River","No","MC1","W15MC1R10",36.2,"Pre-Fishery",0,1,0
"14743","W15",2015,"Winter","Matanzas River","No","MC2","W15MC2R41",36.2,"Pre-Fishery",0,1,0
"14744","W16",2016,"Winter","Salt Run","Yes","SR66","W16SR66R11",36.2,"Pre-Fishery",0,1,0
"14745","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R26",36.2,"Pre-Fishery",0,1,0
"14746","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R26",36.2,"Pre-Fishery",0,1,0
"14747","W16",2016,"Winter","Matanzas River","No","FM23","W16FM23R15",36.2,"Pre-Fishery",0,1,0
"14748","W16",2016,"Winter","Matanzas River","No","FM23","W16FM23R17",36.2,"Pre-Fishery",0,1,0
"14749","W16",2016,"Winter","Tolomato River","No","TR220","W16TR220R9",36.2,"Pre-Fishery",0,1,0
"14750","W16",2016,"Winter","Matanzas River","No","FM56","W16FM56R16",36.2,"Pre-Fishery",0,1,0
"14751","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R10",36.2,"Pre-Fishery",0,1,0
"14752","W16",2016,"Winter","Matanzas River","No","FM614","W16FM614R1",36.2,"Pre-Fishery",0,1,0
"14753","S15",2015,"Summer","Tolomato River","Yes","TRNR1","S15TRNR1R17",36.3,"Pre-Fishery",0,1,0
"14754","S15",2015,"Summer","Matanzas River","No","MC1","S15MC1R13",36.3,"Pre-Fishery",0,1,0
"14755","S15",2015,"Summer","Salt Run","No","SR4","S15SR4R1",36.3,"Pre-Fishery",0,1,0
"14756","S15",2015,"Summer","Salt Run","Yes","SR3","S15SR3R4",36.3,"Pre-Fishery",0,1,0
"14757","S16",2016,"Summer","Matanzas River","Yes","FM290","S16FM290R11",36.3,"Pre-Fishery",0,1,0
"14758","S16",2016,"Summer","Salt Run","No","SR70","S16SR70R3",36.3,"Pre-Fishery",0,1,0
"14759","S16",2016,"Summer","Tolomato River","No","TR209A","S16TR209R35",36.3,"Pre-Fishery",0,1,0
"14760","S16",2016,"Summer","Matanzas River","Yes","FM411","S16FM411R17",36.3,"Pre-Fishery",0,1,0
"14761","S16",2016,"Summer","Matanzas River","Yes","FM368","S16FM368R17",36.3,"Pre-Fishery",0,1,0
"14762","S16",2016,"Summer","Matanzas River","Yes","FM368","S16FM368R9",36.3,"Pre-Fishery",0,1,0
"14763","S16",2016,"Summer","Matanzas River","Yes","FM562","S16FM562R1",36.3,"Pre-Fishery",0,1,0
"14764","S16",2016,"Summer","Matanzas River","Yes","FM562","S16FM562R1",36.3,"Pre-Fishery",0,1,0
"14765","S16",2016,"Summer","Salt Run","No","SR1A","S16SR1R9",36.3,"Pre-Fishery",0,1,0
"14766","S16",2016,"Summer","Salt Run","No","SR58","S16SR58R28",36.3,"Pre-Fishery",0,1,0
"14767","S16",2016,"Summer","Salt Run","No","SR85","S16SR85R3",36.3,"Pre-Fishery",0,1,0
"14768","W15",2015,"Winter","Matanzas River","Yes","FM4","W15FM4R15",36.3,"Pre-Fishery",0,1,0
"14769","W15",2015,"Winter","Matanzas River","Yes","FM4","W15FM4R23",36.3,"Pre-Fishery",0,1,0
"14770","W15",2015,"Winter","Matanzas River","Yes","FM4","W15FM4R25",36.3,"Pre-Fishery",0,1,0
"14771","W15",2015,"Winter","Matanzas River","Yes","FM206","W15FM206R14",36.3,"Pre-Fishery",0,1,0
"14772","W15",2015,"Winter","Salt Run","No","SR5","W15SR5R3",36.3,"Pre-Fishery",0,1,0
"14773","W15",2015,"Winter","Salt Run","Yes","SR3","W15SR3R9",36.3,"Pre-Fishery",0,1,0
"14774","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R9",36.3,"Pre-Fishery",0,1,0
"14775","W16",2016,"Winter","Tolomato River","Yes","TR78","W16TR78R6",36.3,"Pre-Fishery",0,1,0
"14776","W16",2016,"Winter","Matanzas River","Yes","FM40","W16FM40R43",36.3,"Pre-Fishery",0,1,0
"14777","W16",2016,"Winter","Matanzas River","Yes","FM79","W16FM79R18",36.3,"Pre-Fishery",0,1,0
"14778","W16",2016,"Winter","Matanzas River","Yes","FM79","W16FM79R9",36.3,"Pre-Fishery",0,1,0
"14779","W16",2016,"Winter","Matanzas River","Yes","FM32","W16FM32R1",36.3,"Pre-Fishery",0,1,0
"14780","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R26",36.3,"Pre-Fishery",0,1,0
"14781","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R5",36.3,"Pre-Fishery",0,1,0
"14782","W16",2016,"Winter","Tolomato River","No","TR220","W16TR220R7",36.3,"Pre-Fishery",0,1,0
"14783","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR1",36.3,"Pre-Fishery",0,1,0
"14784","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR1",36.3,"Pre-Fishery",0,1,0
"14785","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR1",36.3,"Pre-Fishery",0,1,0
"14786","W16",2016,"Winter","Tolomato River","No","TR308","W16TR308RU1",36.3,"Pre-Fishery",0,1,0
"14787","W16",2016,"Winter","Tolomato River","No","TR308","W16TR308RU2",36.3,"Pre-Fishery",0,1,0
"14788","W16",2016,"Winter","Matanzas River","Yes","FM84","W16FM84R5",36.3,"Pre-Fishery",0,1,0
"14789","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R10",36.3,"Pre-Fishery",0,1,0
"14790","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R1",36.3,"Pre-Fishery",0,1,0
"14791","W16",2016,"Winter","Matanzas River","No","FM788","W16FM788R2",36.3,"Pre-Fishery",0,1,0
"14792","S15",2015,"Summer","Matanzas River","No","MC1","S15MC1R8",36.4,"Pre-Fishery",0,1,0
"14793","S15",2015,"Summer","Salt Run","Yes","SR2","S15SR2R24",36.4,"Pre-Fishery",0,1,0
"14794","S15",2015,"Summer","Salt Run","No","SR8","S15SR8R5",36.4,"Pre-Fishery",0,1,0
"14795","S15",2015,"Summer","Tolomato River","No","TR7","S15TR7R1",36.4,"Pre-Fishery",0,1,0
"14796","S15",2015,"Summer","Salt Run","No","SR7","S15SR7R5",36.4,"Pre-Fishery",0,1,0
"14797","S15",2015,"Summer","Salt Run","Yes","SR9","S15SR9R9",36.4,"Pre-Fishery",0,1,0
"14798","S16",2016,"Summer","Matanzas River","Yes","FM125","S16FM125R1",36.4,"Pre-Fishery",0,1,0
"14799","S16",2016,"Summer","Matanzas River","Yes","FM50","S16FM50R12",36.4,"Pre-Fishery",0,1,0
"14800","S16",2016,"Summer","Matanzas River","Yes","FM290","S16FM290R12",36.4,"Pre-Fishery",0,1,0
"14801","S16",2016,"Summer","Matanzas River","Yes","FM373","S16FM373R12",36.4,"Pre-Fishery",0,1,0
"14802","S16",2016,"Summer","Matanzas River","Yes","FM373","S16FM373R12",36.4,"Pre-Fishery",0,1,0
"14803","S16",2016,"Summer","Matanzas River","Yes","FM390","S16FM390R4",36.4,"Pre-Fishery",0,1,0
"14804","S16",2016,"Summer","Salt Run","No","SR85","S16SR85R19",36.4,"Pre-Fishery",0,1,0
"14805","S16",2016,"Summer","Salt Run","No","SR86","S16SR86R25",36.4,"Pre-Fishery",0,1,0
"14806","W15",2015,"Winter","Matanzas River","Yes","FM4","W15FM4R15",36.4,"Pre-Fishery",0,1,0
"14807","W15",2015,"Winter","Matanzas River","No","MC1","W15MC1R10",36.4,"Pre-Fishery",0,1,0
"14808","W15",2015,"Winter","Matanzas River","Yes","FM3","W15FM3R8",36.4,"Pre-Fishery",0,1,0
"14809","W15",2015,"Winter","Salt Run","Yes","SR6","W15SR6R6",36.4,"Pre-Fishery",0,1,0
"14810","W15",2015,"Winter","Tolomato River","No","TR3","W15TR3R10",36.4,"Pre-Fishery",0,1,0
"14811","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R9",36.4,"Pre-Fishery",0,1,0
"14812","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R9",36.4,"Pre-Fishery",0,1,0
"14813","W16",2016,"Winter","Matanzas River","No","FM631","W16FM631R5",36.4,"Pre-Fishery",0,1,0
"14814","W16",2016,"Winter","Salt Run","Yes","SR30","W16SR30R10",36.4,"Pre-Fishery",0,1,0
"14815","W16",2016,"Winter","Matanzas River","Yes","FM77","W16FM77R4",36.4,"Pre-Fishery",0,1,0
"14816","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R26",36.4,"Pre-Fishery",0,1,0
"14817","W16",2016,"Winter","Matanzas River","No","FM23","W16FM23R17",36.4,"Pre-Fishery",0,1,0
"14818","W16",2016,"Winter","Tolomato River","No","TR220","W16TR220R9",36.4,"Pre-Fishery",0,1,0
"14819","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R13",36.4,"Pre-Fishery",0,1,0
"14820","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R2",36.4,"Pre-Fishery",0,1,0
"14821","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R9",36.4,"Pre-Fishery",0,1,0
"14822","S15",2015,"Summer","Tolomato River","No","VBNR1","S15VBNR1R4",36.5,"Pre-Fishery",0,1,0
"14823","S15",2015,"Summer","Matanzas River","No","MC2","S15MC2R19",36.5,"Pre-Fishery",0,1,0
"14824","S15",2015,"Summer","Salt Run","Yes","SR2","S15SR2R12",36.5,"Pre-Fishery",0,1,0
"14825","S15",2015,"Summer","Matanzas River","Yes","FM206","S15FM206R28",36.5,"Pre-Fishery",0,1,0
"14826","S15",2015,"Summer","Salt Run","Yes","SR6","S15SR6R3",36.5,"Pre-Fishery",0,1,0
"14827","S16",2016,"Summer","Matanzas River","Yes","FM132","S16FM132R1",36.5,"Pre-Fishery",0,1,0
"14828","S16",2016,"Summer","Matanzas River","Yes","FM50","S16FM50R1",36.5,"Pre-Fishery",0,1,0
"14829","S16",2016,"Summer","Matanzas River","Yes","FM50","S16FM50R9",36.5,"Pre-Fishery",0,1,0
"14830","S16",2016,"Summer","Matanzas River","Yes","FM290","S16FM290R11",36.5,"Pre-Fishery",0,1,0
"14831","S16",2016,"Summer","Matanzas River","Yes","FM384","S16FM384R4",36.5,"Pre-Fishery",0,1,0
"14832","S16",2016,"Summer","Tolomato River","No","TR209A","S16TR209R35",36.5,"Pre-Fishery",0,1,0
"14833","S16",2016,"Summer","Salt Run","No","SR71","S16SR71R2",36.5,"Pre-Fishery",0,1,0
"14834","S16",2016,"Summer","Matanzas River","Yes","FM373","S16FM373R5",36.5,"Pre-Fishery",0,1,0
"14835","S16",2016,"Summer","Salt Run","No","SR76","S16SR76R11",36.5,"Pre-Fishery",0,1,0
"14836","S16",2016,"Summer","Salt Run","No","SR85","S16SR85R23",36.5,"Pre-Fishery",0,1,0
"14837","W15",2015,"Winter","Matanzas River","Yes","FM1","W15FM1R15",36.5,"Pre-Fishery",0,1,0
"14838","W15",2015,"Winter","Matanzas River","Yes","FM1","W15FM1R15",36.5,"Pre-Fishery",0,1,0
"14839","W15",2015,"Winter","Matanzas River","No","MC1","W15MC1R13",36.5,"Pre-Fishery",0,1,0
"14840","W15",2015,"Winter","Matanzas River","Yes","FM206","W15FM206R17",36.5,"Pre-Fishery",0,1,0
"14841","W15",2015,"Winter","Salt Run","Yes","SR6","W15SR6R25",36.5,"Pre-Fishery",0,1,0
"14842","W16",2016,"Winter","Salt Run","Yes","SR66","W16SR66R6",36.5,"Pre-Fishery",0,1,0
"14843","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R26",36.5,"Pre-Fishery",0,1,0
"14844","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R32",36.5,"Pre-Fishery",0,1,0
"14845","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR1",36.5,"Pre-Fishery",0,1,0
"14846","W16",2016,"Winter","Tolomato River","No","TR308","W16TR308RU2",36.5,"Pre-Fishery",0,1,0
"14847","W16",2016,"Winter","Matanzas River","Yes","FM46","W16FM46R4",36.5,"Pre-Fishery",0,1,0
"14848","W16",2016,"Winter","Matanzas River","Yes","FM84","W16FM84R15",36.5,"Pre-Fishery",0,1,0
"14849","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R1",36.5,"Pre-Fishery",0,1,0
"14850","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R2",36.5,"Pre-Fishery",0,1,0
"14851","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R9",36.5,"Pre-Fishery",0,1,0
"14852","S15",2015,"Summer","Matanzas River","No","BBNR1","S15BBNR1R5",36.6,"Pre-Fishery",0,1,0
"14853","S15",2015,"Summer","Tolomato River","No","VBNR1","S15VBNR1R6",36.6,"Pre-Fishery",0,1,0
"14854","S15",2015,"Summer","Matanzas River","Yes","FM1","S15FM1R15",36.6,"Pre-Fishery",0,1,0
"14855","S15",2015,"Summer","Salt Run","No","SR5","S15SR5R4",36.6,"Pre-Fishery",0,1,0
"14856","S15",2015,"Summer","Tolomato River","Yes","TR13","S15TR13R2",36.6,"Pre-Fishery",0,1,0
"14857","S15",2015,"Summer","Tolomato River","Yes","TR13","S15TR13R3",36.6,"Pre-Fishery",0,1,0
"14858","S15",2015,"Summer","Tolomato River","No","TR16","S15TR16R2",36.6,"Pre-Fishery",0,1,0
"14859","S15",2015,"Summer","Tolomato River","No","TR7","S15TR7R1",36.6,"Pre-Fishery",0,1,0
"14860","S15",2015,"Summer","Salt Run","Yes","SR2S","S15SR2SR12",36.6,"Pre-Fishery",0,1,0
"14861","S16",2016,"Summer","Matanzas River","Yes","FM125","S16FM125R1",36.6,"Pre-Fishery",0,1,0
"14862","S16",2016,"Summer","Matanzas River","Yes","FM132","S16FM132R1",36.6,"Pre-Fishery",0,1,0
"14863","S16",2016,"Summer","Matanzas River","Yes","FM290","S16FM290R12",36.6,"Pre-Fishery",0,1,0
"14864","S16",2016,"Summer","Salt Run","No","SR71","S16SR71R2",36.6,"Pre-Fishery",0,1,0
"14865","S16",2016,"Summer","Matanzas River","Yes","FM373","S16FM373R12",36.6,"Pre-Fishery",0,1,0
"14866","S16",2016,"Summer","Matanzas River","Yes","FM494","S16FM494R12",36.6,"Pre-Fishery",0,1,0
"14867","S16",2016,"Summer","Matanzas River","Yes","FM494","S16FM494R12",36.6,"Pre-Fishery",0,1,0
"14868","S16",2016,"Summer","Matanzas River","Yes","FM494","S16FM494R6",36.6,"Pre-Fishery",0,1,0
"14869","S16",2016,"Summer","Salt Run","No","SR62","S16SR62R4",36.6,"Pre-Fishery",0,1,0
"14870","S16",2016,"Summer","Salt Run","Yes","SR38","S16SR38R4",36.6,"Pre-Fishery",0,1,0
"14871","S16",2016,"Summer","Salt Run","No","SR85","S16SR85R3",36.6,"Pre-Fishery",0,1,0
"14872","W15",2015,"Winter","Matanzas River","Yes","CO","W15COR8",36.6,"Pre-Fishery",0,1,0
"14873","W15",2015,"Winter","Matanzas River","No","MC2","W15MC2R27",36.6,"Pre-Fishery",0,1,0
"14874","W16",2016,"Winter","Salt Run","No","SR56","W16SR56R5",36.6,"Pre-Fishery",0,1,0
"14875","W16",2016,"Winter","Salt Run","Yes","SR66","W16SR66R6",36.6,"Pre-Fishery",0,1,0
"14876","W16",2016,"Winter","Matanzas River","Yes","FM79","W16FM79R4",36.6,"Pre-Fishery",0,1,0
"14877","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R5",36.6,"Pre-Fishery",0,1,0
"14878","W16",2016,"Winter","Matanzas River","No","FM24","W16FM24R5",36.6,"Pre-Fishery",0,1,0
"14879","W16",2016,"Winter","Tolomato River","No","TR220","W16TR220R9",36.6,"Pre-Fishery",0,1,0
"14880","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR1",36.6,"Pre-Fishery",0,1,0
"14881","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR1",36.6,"Pre-Fishery",0,1,0
"14882","W16",2016,"Winter","Tolomato River","No","TR307A","W16TR307AR6",36.6,"Pre-Fishery",0,1,0
"14883","W16",2016,"Winter","Matanzas River","Yes","FM84","W16FM84R2",36.6,"Pre-Fishery",0,1,0
"14884","W16",2016,"Winter","Matanzas River","Yes","FM84","W16FM84R2",36.6,"Pre-Fishery",0,1,0
"14885","W16",2016,"Winter","Matanzas River","No","FM655","W16FM655R10",36.6,"Pre-Fishery",0,1,0
"14886","W16",2016,"Winter","Matanzas River","Yes","FM604","W16FM604R1",36.6,"Pre-Fishery",0,1,0
